gene_id	tx_id(s)[RSEM]	tx_id(s)[tranquant]	tx_id_agreement	length[RSEM]	length[tranquant]	TPM[RSEM]	TPM[tranquant]	tpm_equality	tpm_difference
ENSMUSG00000072915	ENSMUST00000093768,ENSMUST00000139337,ENSMUST00000143407	ENSMUST00000139337,ENSMUST00000093768	False	3471.04	14799	6.02	2.937580920433786	False	3.0824190795662134
ENSMUSG00000074603	ENSMUST00000099104	ENSMUST00000099104	True	1320.00	1375	0.26	0.2865581546267482	False	0.02655815462674821
ENSMUSG00000001157	ENSMUST00000001185,ENSMUST00000113679,ENSMUST00000135880	ENSMUST00000001185,ENSMUST00000135880,ENSMUST00000113679	True	2724.64	41616	9.17	0.8268660707763525	False	8.343133929223647
ENSMUSG00000042115	ENSMUST00000046071	ENSMUST00000046071	True	4269.00	8732	1.45	0.8423033251740578	False	0.6076966748259421
ENSMUSG00000032952	ENSMUST00000047285,ENSMUST00000076599,ENSMUST00000106823,ENSMUST00000106824	ENSMUST00000076599,ENSMUST00000106824,ENSMUST00000106823,ENSMUST00000047285	True	2432.00	12506	0.60	0.5146024752912512	False	0.08539752470874873
ENSMUSG00000037833	ENSMUST00000070328,ENSMUST00000096000	ENSMUST00000070328,ENSMUST00000096000	True	3086.00	79478	0.94	0.05949079684115537	False	0.8805092031588446
ENSMUSG00000073481	ENSMUST00000068725,ENSMUST00000159293,ENSMUST00000160318,ENSMUST00000160982,ENSMUST00000161341,ENSMUST00000161359,ENSMUST00000161821,ENSMUST00000162261,ENSMUST00000162501,ENSMUST00000162866	ENSMUST00000068725,ENSMUST00000161359,ENSMUST00000161341,ENSMUST00000162261,ENSMUST00000160318,ENSMUST00000162866,ENSMUST00000159293,ENSMUST00000161821,ENSMUST00000162501,ENSMUST00000160982	True	1020.68	33384	9.58	1.046495776966343	False	8.533504223033656
ENSMUSG00000084974	ENSMUST00000148699	ENSMUST00000148699	True	2130.00	8670	0.29	0.1969329878490244	False	0.09306701215097557
ENSMUSG00000028683	ENSMUST00000070610,ENSMUST00000106447,ENSMUST00000106448,ENSMUST00000129587,ENSMUST00000135121,ENSMUST00000151760,ENSMUST00000155181	ENSMUST00000106448,ENSMUST00000070610,ENSMUST00000155181,ENSMUST00000135121,ENSMUST00000151760,ENSMUST00000129587,ENSMUST00000106447	True	1529.36	67905	5.77	0.3442805308636901	False	5.425719469136309
ENSMUSG00000040594	ENSMUST00000037522,ENSMUST00000102815,ENSMUST00000129179,ENSMUST00000147751,ENSMUST00000154808	ENSMUST00000102815,ENSMUST00000129179,ENSMUST00000154808,ENSMUST00000037522,ENSMUST00000147751	True	4605.54	301952	1.92	0.06698491729614194	False	1.853015082703858
ENSMUSG00000090935	ENSMUST00000019829,ENSMUST00000114201,ENSMUST00000163402,ENSMUST00000164431,ENSMUST00000169158	ENSMUST00000163402,ENSMUST00000164431,ENSMUST00000019829,ENSMUST00000114201,ENSMUST00000169158	True	2026.39	34971	16.31	2.6477396618274582	False	13.66226033817254
ENSMUSG00000038542	ENSMUST00000164416,ENSMUST00000165097,ENSMUST00000166881,ENSMUST00000167198,ENSMUST00000168164,ENSMUST00000172443	ENSMUST00000168164,ENSMUST00000164416,ENSMUST00000165097,ENSMUST00000166881,ENSMUST00000167198,ENSMUST00000172443	True	1589.74	28271	10.11	1.7467907743155984	False	8.3632092256844
ENSMUSG00000019718	ENSMUST00000019862,ENSMUST00000124405,ENSMUST00000138029	ENSMUST00000019862,ENSMUST00000124405,ENSMUST00000138029	True	1854.01	12012	2.85	0.8200496641104289	False	2.029950335889571
ENSMUSG00000025754	ENSMUST00000026854,ENSMUST00000107442,ENSMUST00000156166,ENSMUST00000166190	ENSMUST00000156166,ENSMUST00000026854,ENSMUST00000107442	False	1708.00	894812	0.20	0.001174227920089818	False	0.1988257720799102
ENSMUSG00000068758	ENSMUST00000090591	ENSMUST00000090591	True	1394.00	9737	0.49	0.08093200423370213	False	0.4090679957662979
ENSMUSG00000069601	ENSMUST00000047061,ENSMUST00000054167,ENSMUST00000092431,ENSMUST00000092432,ENSMUST00000092433,ENSMUST00000092434,ENSMUST00000181974,ENSMUST00000182029,ENSMUST00000182142,ENSMUST00000182155,ENSMUST00000182162,ENSMUST00000182194,ENSMUST00000182207,ENSMUST00000182239,ENSMUST00000182269,ENSMUST00000182367,ENSMUST00000182373,ENSMUST00000182379,ENSMUST00000182437,ENSMUST00000182439,ENSMUST00000182474,ENSMUST00000182492,ENSMUST00000182557,ENSMUST00000182606,ENSMUST00000182665,ENSMUST00000182683,ENSMUST00000182687,ENSMUST00000182692,ENSMUST00000182762,ENSMUST00000182795,ENSMUST00000182884,ENSMUST00000182972,ENSMUST00000182992,ENSMUST00000182993,ENSMUST00000183001,ENSMUST00000183023,ENSMUST00000183074,ENSMUST00000183082,ENSMUST00000183148,ENSMUST00000183169,ENSMUST00000183240,ENSMUST00000183261	ENSMUST00000182379,ENSMUST00000182194,ENSMUST00000182884,ENSMUST00000182373,ENSMUST00000182155,ENSMUST00000183169,ENSMUST00000183148,ENSMUST00000182557,ENSMUST00000182439,ENSMUST00000182142,ENSMUST00000182992,ENSMUST00000182474,ENSMUST00000182162,ENSMUST00000182492,ENSMUST00000182993,ENSMUST00000183240,ENSMUST00000182972,ENSMUST00000182683,ENSMUST00000182239,ENSMUST00000182367,ENSMUST00000182692,ENSMUST00000092433,ENSMUST00000182269,ENSMUST00000183261,ENSMUST00000183074,ENSMUST00000182029,ENSMUST00000182687,ENSMUST00000181974,ENSMUST00000182795,ENSMUST00000182437,ENSMUST00000182762,ENSMUST00000183082,ENSMUST00000182207,ENSMUST00000182606,ENSMUST00000183023,ENSMUST00000182665,ENSMUST00000183001,ENSMUST00000092434,ENSMUST00000047061,ENSMUST00000092432,ENSMUST00000092431,ENSMUST00000054167	True	2706.15	628666	231.06	10.673163030878378	False	220.38683696912162
ENSMUSG00000040738	ENSMUST00000044616,ENSMUST00000108318,ENSMUST00000108319,ENSMUST00000133031,ENSMUST00000136545,ENSMUST00000137054,ENSMUST00000145252,ENSMUST00000147372	ENSMUST00000044616,ENSMUST00000136545,ENSMUST00000137054,ENSMUST00000108319,ENSMUST00000108318,ENSMUST00000145252,ENSMUST00000133031,ENSMUST00000147372	True	3096.99	55101	10.46	2.500404216981882	False	7.959595783018119
ENSMUSG00000009418	ENSMUST00000040599,ENSMUST00000067414	ENSMUST00000067414,ENSMUST00000040599	True	12767.00	253526	64.91	7.822555589877514	False	57.08744441012248
ENSMUSG00000040025	ENSMUST00000085181,ENSMUST00000102570,ENSMUST00000152796,ENSMUST00000165072	ENSMUST00000152796,ENSMUST00000085181,ENSMUST00000165072,ENSMUST00000102570	True	2097.88	27392	7.70	1.4911827160273465	False	6.208817283972653
ENSMUSG00000021718	ENSMUST00000022232	ENSMUST00000022232	True	2157.00	39661	0.31	0.01986926515275857	False	0.29013073484724144
ENSMUSG00000040557	ENSMUST00000047196,ENSMUST00000068617,ENSMUST00000111218,ENSMUST00000111219,ENSMUST00000111221,ENSMUST00000136246,ENSMUST00000136815,ENSMUST00000148286	ENSMUST00000047196,ENSMUST00000111221,ENSMUST00000111219,ENSMUST00000068617,ENSMUST00000111218,ENSMUST00000136246,ENSMUST00000136815,ENSMUST00000148286	True	1732.05	10270	5.40	4.923619704820995	False	0.4763802951790055
ENSMUSG00000048330	ENSMUST00000055993,ENSMUST00000120876,ENSMUST00000129629,ENSMUST00000133876,ENSMUST00000137385,ENSMUST00000147580	ENSMUST00000147580,ENSMUST00000055993,ENSMUST00000120876,ENSMUST00000133876,ENSMUST00000137385,ENSMUST00000129629	True	4061.57	49020	10.76	2.1729101195304814	False	8.587089880469518
ENSMUSG00000098187	ENSMUST00000181978	ENSMUST00000181978	True	981.00	981	0.96	1.2049463688433604	False	0.2449463688433604
ENSMUSG00000053129	ENSMUST00000065382	ENSMUST00000065382	True	1773.00	2252	0.64	0.5832111643158361	False	0.05678883568416393
ENSMUSG00000024352	ENSMUST00000025209,ENSMUST00000096573	ENSMUST00000025209,ENSMUST00000096573	True	701.00	5498	1.34	0.38221652733045114	False	0.9577834726695489
ENSMUSG00000025887	ENSMUST00000027009,ENSMUST00000138308,ENSMUST00000149520,ENSMUST00000151332,ENSMUST00000151788	ENSMUST00000027009,ENSMUST00000151788,ENSMUST00000151332	False	1065.00	27603	0.11	0.014274443452225439	False	0.09572555654777457
ENSMUSG00000038323	ENSMUST00000042734	ENSMUST00000042734	True	3008.00	7804	9.29	4.224260341515312	False	5.065739658484687
ENSMUSG00000041629	ENSMUST00000120194	ENSMUST00000120194	True	2619.00	22837	2.90	0.5636133078769004	False	2.3363866921230994
ENSMUSG00000049775	ENSMUST00000112172,ENSMUST00000112175,ENSMUST00000112176	ENSMUST00000112172,ENSMUST00000112176,ENSMUST00000112175	True	710.57	2223	229.90	210.03629923299954	False	19.863700767000466
ENSMUSG00000045211	ENSMUST00000089049	ENSMUST00000089049	True	3716.00	5052	0.30	0.25997457285021036	False	0.04002542714978963
ENSMUSG00000029173	ENSMUST00000031069,ENSMUST00000123856,ENSMUST00000126574,ENSMUST00000150709	ENSMUST00000031069,ENSMUST00000150709,ENSMUST00000126574,ENSMUST00000123856	True	3964.04	29622	3.83	1.3789236701580267	False	2.4510763298419733
ENSMUSG00000004892	ENSMUST00000090971	ENSMUST00000090971	True	3267.00	12700	7.59	2.3061914478327212	False	5.283808552167279
ENSMUSG00000020079	ENSMUST00000020273,ENSMUST00000159042,ENSMUST00000161830,ENSMUST00000161941,ENSMUST00000162023	ENSMUST00000020273,ENSMUST00000162023,ENSMUST00000161830,ENSMUST00000159042	False	2575.50	20530	1.94	0.6461400182463007	False	1.293859981753699
ENSMUSG00000034614	ENSMUST00000045153,ENSMUST00000093399,ENSMUST00000130747,ENSMUST00000136474,ENSMUST00000136536,ENSMUST00000138907,ENSMUST00000139139,ENSMUST00000142961,ENSMUST00000149253,ENSMUST00000153733	ENSMUST00000045153,ENSMUST00000153733,ENSMUST00000093399,ENSMUST00000142961,ENSMUST00000139139,ENSMUST00000130747	False	2548.16	12571	5.21	1.4208992897728085	False	3.789100710227191
ENSMUSG00000044221	ENSMUST00000078945,ENSMUST00000113234,ENSMUST00000130408,ENSMUST00000133532,ENSMUST00000137725,ENSMUST00000150438,ENSMUST00000153565	ENSMUST00000078945,ENSMUST00000113234,ENSMUST00000130408,ENSMUST00000153565,ENSMUST00000133532,ENSMUST00000150438,ENSMUST00000137725	True	1901.47	16724	21.04	8.709347166476574	False	12.330652833523425
ENSMUSG00000058239	ENSMUST00000058860,ENSMUST00000108119,ENSMUST00000162228,ENSMUST00000166340,ENSMUST00000167285,ENSMUST00000168731,ENSMUST00000169496,ENSMUST00000170442,ENSMUST00000170699,ENSMUST00000171338,ENSMUST00000172417	ENSMUST00000058860,ENSMUST00000167285,ENSMUST00000170442,ENSMUST00000171338,ENSMUST00000162228,ENSMUST00000170699,ENSMUST00000172417,ENSMUST00000108119,ENSMUST00000169496,ENSMUST00000166340	False	968.04	11556	19.18	9.9902316152	False	9.189768384799999
ENSMUSG00000097382	ENSMUST00000180446	ENSMUST00000180446	True	339.00	339	1.13	1.1622934000347458	False	0.0322934000347459
ENSMUSG00000060240	ENSMUST00000084436,ENSMUST00000124444,ENSMUST00000137488,ENSMUST00000164387	ENSMUST00000084436,ENSMUST00000124444,ENSMUST00000137488,ENSMUST00000164387	True	1239.27	3046	222.36	410.9199407627766	False	188.5599407627766
ENSMUSG00000001524	ENSMUST00000001565,ENSMUST00000159671,ENSMUST00000159852,ENSMUST00000160039,ENSMUST00000160535,ENSMUST00000160711,ENSMUST00000160734,ENSMUST00000160752,ENSMUST00000162266,ENSMUST00000162604,ENSMUST00000162894,ENSMUST00000162927	ENSMUST00000001565,ENSMUST00000160535,ENSMUST00000160734,ENSMUST00000160752,ENSMUST00000159671,ENSMUST00000162604	False	800.55	6010	0.58	0.17482749311670723	False	0.40517250688329276
ENSMUSG00000032366	ENSMUST00000030185,ENSMUST00000034928,ENSMUST00000050905,ENSMUST00000113684,ENSMUST00000113685,ENSMUST00000113686,ENSMUST00000113687,ENSMUST00000113689,ENSMUST00000113690,ENSMUST00000113693,ENSMUST00000113695,ENSMUST00000113696,ENSMUST00000113697,ENSMUST00000113701,ENSMUST00000113705,ENSMUST00000113707,ENSMUST00000129466,ENSMUST00000129733,ENSMUST00000131279,ENSMUST00000139046,ENSMUST00000156899	ENSMUST00000113696,ENSMUST00000113705,ENSMUST00000113707,ENSMUST00000113695,ENSMUST00000113690,ENSMUST00000034928,ENSMUST00000129733,ENSMUST00000113701,ENSMUST00000113697,ENSMUST00000139046,ENSMUST00000113693,ENSMUST00000113689,ENSMUST00000113685,ENSMUST00000050905,ENSMUST00000113686,ENSMUST00000113687,ENSMUST00000113684,ENSMUST00000030185,ENSMUST00000156899,ENSMUST00000129466,ENSMUST00000131279	True	1747.57	26817	70.33	49.58338356865234	False	20.74661643134766
ENSMUSG00000049555	ENSMUST00000050958	ENSMUST00000050958	True	2802.00	14403	1.03	0.23709074562952742	False	0.7929092543704725
ENSMUSG00000027953	ENSMUST00000029565,ENSMUST00000107460,ENSMUST00000130230,ENSMUST00000130690,ENSMUST00000132445,ENSMUST00000133575,ENSMUST00000144777,ENSMUST00000148095,ENSMUST00000185119	ENSMUST00000185119,ENSMUST00000107460,ENSMUST00000132445,ENSMUST00000133575,ENSMUST00000029565,ENSMUST00000144777,ENSMUST00000148095,ENSMUST00000130230,ENSMUST00000130690	True	955.33	2325	4.23	13.783549946562585	False	9.553549946562585
ENSMUSG00000036469	ENSMUST00000039540,ENSMUST00000072482,ENSMUST00000098708,ENSMUST00000110253,ENSMUST00000110255,ENSMUST00000110256,ENSMUST00000110258,ENSMUST00000110259,ENSMUST00000152320,ENSMUST00000155804,ENSMUST00000178982	ENSMUST00000152320,ENSMUST00000110258,ENSMUST00000110256,ENSMUST00000155804,ENSMUST00000110255,ENSMUST00000110259,ENSMUST00000039540,ENSMUST00000110253,ENSMUST00000072482,ENSMUST00000098708,ENSMUST00000178982	True	3780.97	853738	31.28	1.0308826271297635	False	30.249117372870238
ENSMUSG00000020722	ENSMUST00000021065	ENSMUST00000021065	True	1249.00	13305	0.09	0.009871413318596488	False	0.0801285866814035
ENSMUSG00000053647	ENSMUST00000066211,ENSMUST00000173364	ENSMUST00000066211,ENSMUST00000173364	True	1033.44	4650	2.22	0.8191044025621209	False	1.4008955974378794
ENSMUSG00000087694	ENSMUST00000128469,ENSMUST00000134129,ENSMUST00000135729,ENSMUST00000141209,ENSMUST00000143993,ENSMUST00000147411,ENSMUST00000152254	ENSMUST00000141209,ENSMUST00000135729,ENSMUST00000128469,ENSMUST00000152254,ENSMUST00000147411,ENSMUST00000143993,ENSMUST00000134129	True	2171.00	18691	4.95	1.0680836466211971	False	3.881916353378803
ENSMUSG00000024650	ENSMUST00000010250	ENSMUST00000010250	True	4026.00	10261	2.67	1.2415844418459068	False	1.4284155581540932
ENSMUSG00000002083	ENSMUST00000002152,ENSMUST00000136781,ENSMUST00000147267	ENSMUST00000002152	False	1814.00	9813	0.56	0.12045779963674069	False	0.43954220036325936
ENSMUSG00000024454	ENSMUST00000043498,ENSMUST00000143660,ENSMUST00000144471,ENSMUST00000153945	ENSMUST00000143660,ENSMUST00000144471,ENSMUST00000043498,ENSMUST00000153945	True	1728.54	19173	12.52	4.432088497884541	False	8.087911502115459
ENSMUSG00000017716	ENSMUST00000081387,ENSMUST00000093906	ENSMUST00000081387,ENSMUST00000093906	True	3334.00	6493	0.25	0.20227807516390925	False	0.04772192483609075
ENSMUSG00000068105	ENSMUST00000089161,ENSMUST00000109535	ENSMUST00000089161,ENSMUST00000109535	True	1906.00	2627	1.77	2.9997522848251155	False	1.2297522848251154
ENSMUSG00000023903	ENSMUST00000024696	ENSMUST00000024696	True	3373.00	16967	0.30	0.0696677307617927	False	0.2303322692382073
ENSMUSG00000097936	ENSMUST00000182170	ENSMUST00000182170	True	1009.00	1009	0.68	0.7810058723722079	False	0.10100587237220782
ENSMUSG00000074890	ENSMUST00000099486,ENSMUST00000110674	ENSMUST00000110674,ENSMUST00000099486	True	3407.00	12347	0.88	0.40421866524250416	False	0.47578133475749584
ENSMUSG00000022391	ENSMUST00000052374,ENSMUST00000170134,ENSMUST00000171115	ENSMUST00000170134,ENSMUST00000052374,ENSMUST00000171115	True	2954.00	41283	15.15	3.5409364297403276	False	11.609063570259673
ENSMUSG00000087305	ENSMUST00000123581,ENSMUST00000124104,ENSMUST00000144568,ENSMUST00000148063,ENSMUST00000161307	ENSMUST00000148063,ENSMUST00000144568	False	1916.55	21636	1.52	0.15783037573036068	False	1.3621696242696393
ENSMUSG00000039963	ENSMUST00000035935,ENSMUST00000053440,ENSMUST00000125724,ENSMUST00000126652,ENSMUST00000133788,ENSMUST00000143066,ENSMUST00000147037,ENSMUST00000150358,ENSMUST00000155683	ENSMUST00000053440,ENSMUST00000143066,ENSMUST00000133788,ENSMUST00000126652,ENSMUST00000155683	False	1952.76	36667	3.68	0.36177638134007567	False	3.3182236186599243
ENSMUSG00000028578	ENSMUST00000030313,ENSMUST00000153294	ENSMUST00000030313,ENSMUST00000153294	True	2091.68	56716	1.29	0.06715627815632029	False	1.2228437218436798
ENSMUSG00000027344	ENSMUST00000028820,ENSMUST00000028821	ENSMUST00000028821,ENSMUST00000028820	True	1673.00	126543	0.94	0.021795928959187402	False	0.9182040710408126
ENSMUSG00000059796	ENSMUST00000102589,ENSMUST00000123995,ENSMUST00000127677,ENSMUST00000128519,ENSMUST00000129295,ENSMUST00000133067,ENSMUST00000139299,ENSMUST00000140186,ENSMUST00000140310,ENSMUST00000142214,ENSMUST00000142348,ENSMUST00000145289,ENSMUST00000163666	ENSMUST00000128519,ENSMUST00000163666,ENSMUST00000123995,ENSMUST00000142348,ENSMUST00000140186,ENSMUST00000133067,ENSMUST00000102589,ENSMUST00000139299,ENSMUST00000140310,ENSMUST00000142214,ENSMUST00000127677,ENSMUST00000145289,ENSMUST00000129295	True	885.59	5488	123.92	136.24522683727264	False	12.325226837272638
ENSMUSG00000082575	ENSMUST00000122149	ENSMUST00000122149	True	1345.00	1345	0.59	20.408835114216053	False	19.818835114216053
ENSMUSG00000026922	ENSMUST00000028286,ENSMUST00000131940,ENSMUST00000140386,ENSMUST00000140508,ENSMUST00000154753	ENSMUST00000131940,ENSMUST00000028286,ENSMUST00000140386,ENSMUST00000140508	False	1049.00	11361	0.88	0.2543316074717347	False	0.6256683925282653
ENSMUSG00000045100	ENSMUST00000061118	ENSMUST00000061118	True	1915.00	104342	0.71	0.01888105760919758	False	0.6911189423908024
ENSMUSG00000012443	ENSMUST00000012587	ENSMUST00000012587	True	4819.00	45457	2.07	0.26003748329967585	False	1.809962516700324
ENSMUSG00000018209	ENSMUST00000018353,ENSMUST00000088291,ENSMUST00000134078,ENSMUST00000137866,ENSMUST00000153319	ENSMUST00000018353,ENSMUST00000137866,ENSMUST00000088291,ENSMUST00000134078,ENSMUST00000153319	True	4756.25	85203	7.98	1.0528343171165528	False	6.927165682883448
ENSMUSG00000006276	ENSMUST00000163643	ENSMUST00000163643	True	3141.00	80462	16.11	0.7427023335585301	False	15.36729766644147
ENSMUSG00000021901	ENSMUST00000022458	ENSMUST00000022458	True	3406.00	8495	6.36	3.0148481541807683	False	3.345151845819232
ENSMUSG00000002984	ENSMUST00000032555,ENSMUST00000093552,ENSMUST00000172705,ENSMUST00000173966,ENSMUST00000174476	ENSMUST00000093552,ENSMUST00000032555,ENSMUST00000174476,ENSMUST00000172705,ENSMUST00000173966	True	1249.28	14126	7.66	1.9804077478009556	False	5.679592252199044
ENSMUSG00000051669	ENSMUST00000050160	ENSMUST00000050160	True	1363.00	10477	1.08	0.1629673575117917	False	0.9170326424882084
ENSMUSG00000062470	ENSMUST00000054947,ENSMUST00000136376,ENSMUST00000138471,ENSMUST00000170938	ENSMUST00000136376,ENSMUST00000138471,ENSMUST00000170938,ENSMUST00000054947	True	1175.45	9814	2.87	0.869884351258937	False	2.000115648741063
ENSMUSG00000026393	ENSMUST00000027642	ENSMUST00000027642	True	3366.00	137267	3.01	0.08802699983798887	False	2.921973000162011
ENSMUSG00000037157	ENSMUST00000102546	ENSMUST00000102546	True	2569.00	23969	0.13	0.016438627502681748	False	0.11356137249731826
ENSMUSG00000002307	ENSMUST00000079421,ENSMUST00000170075,ENSMUST00000172859,ENSMUST00000173028,ENSMUST00000173279,ENSMUST00000173626,ENSMUST00000174146,ENSMUST00000174541,ENSMUST00000174646	ENSMUST00000173028,ENSMUST00000079421,ENSMUST00000173626,ENSMUST00000170075,ENSMUST00000172859,ENSMUST00000174541,ENSMUST00000174646,ENSMUST00000174146,ENSMUST00000173279	True	1168.60	6177	8.22	9.504387555310839	False	1.284387555310838
ENSMUSG00000028780	ENSMUST00000030568,ENSMUST00000115271,ENSMUST00000169603,ENSMUST00000170181,ENSMUST00000170348	ENSMUST00000030568,ENSMUST00000170181,ENSMUST00000170348,ENSMUST00000169603,ENSMUST00000115271	True	5022.51	155988	9.75	0.7544162510367333	False	8.995583748963266
ENSMUSG00000069785	ENSMUST00000146433	ENSMUST00000146433	True	575.00	3544	0.42	0.07411916151463109	False	0.3458808384853689
ENSMUSG00000071489	ENSMUST00000095959	ENSMUST00000095959	True	3187.00	8141	0.36	0.3387940349198443	False	0.02120596508015571
ENSMUSG00000044772	ENSMUST00000061045	ENSMUST00000061045	True	1240.00	12273	0.09	0.010701471050592869	False	0.07929852894940713
ENSMUSG00000020461	ENSMUST00000020753,ENSMUST00000123175,ENSMUST00000131366	ENSMUST00000020753	False	2200.00	30418	0.36	0.030224672214724305	False	0.3297753277852757
ENSMUSG00000062554	ENSMUST00000122336,ENSMUST00000177911	ENSMUST00000122336	False	759.43	381	12.84	27.92249735044102	False	15.08249735044102
ENSMUSG00000006673	ENSMUST00000006851,ENSMUST00000112155	ENSMUST00000112155,ENSMUST00000006851	True	3278.95	43358	22.75	4.034866769676411	False	18.715133230323588
ENSMUSG00000085953	ENSMUST00000129578	ENSMUST00000129578	True	2456.00	31305	0.91	0.08390937818490739	False	0.8260906218150926
ENSMUSG00000069324	ENSMUST00000091776	ENSMUST00000091776	True	1858.00	1866	0.12	0.14077079764622324	False	0.02077079764622325
ENSMUSG00000028743	ENSMUST00000073787,ENSMUST00000153645	ENSMUST00000073787	False	1288.00	7683	0.88	0.1709477472392637	False	0.7090522527607364
